countryPair,scoreSum,Country1,Country2,same
FIJ-TUV,893,FIJ,TUV,False
LBR-UZB,893,LBR,UZB,False
ROM-SIE,893,ROM,SIE,False
INS-ALB,893,INS,ALB,False
NEW-LBR,892,NEW,LBR,False
MAA-EST,892,MAA,EST,False
YEM-TUV,892,YEM,TUV,False
TUV-YEM,892,TUV,YEM,False
AFG-NTH,892,AFG,NTH,False
DRC-MYA,892,DRC,MYA,False
BHM-EQG,892,BHM,EQG,False
MYA-DRC,892,MYA,DRC,False
LAT-VEN,892,LAT,VEN,False
ZIM-MLD,892,ZIM,MLD,False
MNC-TOG,892,MNC,TOG,False
CHN-FIN,892,CHN,FIN,False
EQG-BHM,892,EQG,BHM,False
STP-CUB,892,STP,CUB,False
EST-MAA,892,EST,MAA,False
ICE-NIR,892,ICE,NIR,False
NIG-SWZ,892,NIG,SWZ,False
QAT-TUV,892,QAT,TUV,False
FIN-NIR,892,FIN,NIR,False
MLD-ZIM,892,MLD,ZIM,False
CUB-SWD,892,CUB,SWD,False
NIR-FIN,892,NIR,FIN,False
SWD-CUB,892,SWD,CUB,False
CUB-STP,892,CUB,STP,False
SEY-CUB,892,SEY,CUB,False
NAM-CZR,892,NAM,CZR,False
LBR-NEW,892,LBR,NEW,False
FIN-CHN,892,FIN,CHN,False
TUV-QAT,892,TUV,QAT,False
NTH-AFG,892,NTH,AFG,False
VEN-LAT,892,VEN,LAT,False
CUB-SEY,892,CUB,SEY,False
SWZ-NIG,892,SWZ,NIG,False
NIR-ICE,892,NIR,ICE,False
TOG-MNC,892,TOG,MNC,False
CZR-NAM,892,CZR,NAM,False
BRU-MNC,891,BRU,MNC,False
MNC-BRU,891,MNC,BRU,False
GHA-EQG,891,GHA,EQG,False
BAH-EQG,891,BAH,EQG,False
AZE-SEY,891,AZE,SEY,False
HUN-QAT,891,HUN,QAT,False
QAT-HUN,891,QAT,HUN,False
EQG-GHA,891,EQG,GHA,False
EQG-ZAM,891,EQG,ZAM,False
EQG-BOT,891,EQG,BOT,False
POL-AFG,891,POL,AFG,False
BOT-EQG,891,BOT,EQG,False
AFG-POL,891,AFG,POL,False
EQG-BAH,891,EQG,BAH,False
LBR-CEN,891,LBR,CEN,False
TON-MAW,891,TON,MAW,False
MAW-TON,891,MAW,TON,False
ZAM-EQG,891,ZAM,EQG,False
SWA-ICE,891,SWA,ICE,False
WSM-TUV,891,WSM,TUV,False
COM-UKR,891,COM,UKR,False
TUV-WSM,891,TUV,WSM,False
UKR-COM,891,UKR,COM,False
CEN-LBR,891,CEN,LBR,False
SEY-AZE,891,SEY,AZE,False
PER-SOM,891,PER,SOM,False
ICE-SWA,891,ICE,SWA,False
SOM-PER,891,SOM,PER,False
SUR-TUV,890,SUR,TUV,False
CON-SOM,890,CON,SOM,False
HUN-CDI,890,HUN,CDI,False
NTH-SAU,890,NTH,SAU,False
SWZ-LES,890,SWZ,LES,False
SAU-NTH,890,SAU,NTH,False
WSM-FRN,890,WSM,FRN,False
NAM-TUV,890,NAM,TUV,False
MAA-BEL,890,MAA,BEL,False
FRN-WSM,890,FRN,WSM,False
SOM-CON,890,SOM,CON,False
MLI-EQG,890,MLI,EQG,False
TUR-BUI,890,TUR,BUI,False
EQG-MLI,890,EQG,MLI,False
CON-DRC,890,CON,DRC,False
TUV-NAM,890,TUV,NAM,False
TUV-GHA,890,TUV,GHA,False
SAL-SOM,890,SAL,SOM,False
BEL-MAA,890,BEL,MAA,False
BUI-TUR,890,BUI,TUR,False
TUV-SUR,890,TUV,SUR,False
CDI-HUN,890,CDI,HUN,False
GHA-TUV,890,GHA,TUV,False
SOM-SAL,890,SOM,SAL,False
LES-SWZ,890,LES,SWZ,False
DRC-CON,890,DRC,CON,False
SEN-AUL,889,SEN,AUL,False
GRG-MAW,889,GRG,MAW,False
AUL-SEN,889,AUL,SEN,False
MAW-GRG,889,MAW,GRG,False
BEL-MAW,889,BEL,MAW,False
GRG-MAG,889,GRG,MAG,False
CHN-MLD,889,CHN,MLD,False
LEB-ROM,889,LEB,ROM,False
DRV-FIN,889,DRV,FIN,False
CAM-POL,889,CAM,POL,False
POL-LES,889,POL,LES,False
FIN-DRV,889,FIN,DRV,False
KYR-LAT,889,KYR,LAT,False
LES-POL,889,LES,POL,False
MLD-CHN,889,MLD,CHN,False
ROM-LEB,889,ROM,LEB,False
MAG-GRG,889,MAG,GRG,False
POL-CAM,889,POL,CAM,False
LAT-KYR,889,LAT,KYR,False
MAW-BEL,889,MAW,BEL,False
CAO-SWD,888,CAO,SWD,False
CAM-LIT,888,CAM,LIT,False
GRG-LIB,888,GRG,LIB,False
EQG-QAT,888,EQG,QAT,False
ANG-NTH,888,ANG,NTH,False
LIB-GRG,888,LIB,GRG,False
LIT-CAM,888,LIT,CAM,False
PAN-EQG,888,PAN,EQG,False
SOM-KZK,888,SOM,KZK,False
INS-TUV,888,INS,TUV,False
SWZ-BFO,888,SWZ,BFO,False
OMA-NTH,888,OMA,NTH,False
SWD-CAO,888,SWD,CAO,False
NTH-ANG,888,NTH,ANG,False
TUV-INS,888,TUV,INS,False
NTH-OMA,888,NTH,OMA,False
QAT-ALB,888,QAT,ALB,False
QAT-EQG,888,QAT,EQG,False
BFO-SWZ,888,BFO,SWZ,False
KZK-SOM,888,KZK,SOM,False
IRQ-RWA,888,IRQ,RWA,False
MNC-MOR,888,MNC,MOR,False
EQG-PAN,888,EQG,PAN,False
ALB-QAT,888,ALB,QAT,False
RWA-IRQ,888,RWA,IRQ,False
MOR-MNC,888,MOR,MNC,False
CON-TON,887,CON,TON,False
ANG-POL,887,ANG,POL,False
COS-FRN,887,COS,FRN,False
MAW-LIT,887,MAW,LIT,False
SEY-WSM,887,SEY,WSM,False
EQG-PAR,887,EQG,PAR,False
ANG-EST,887,ANG,EST,False
PAR-EQG,887,PAR,EQG,False
UAE-EQG,887,UAE,EQG,False
CHL-DRC,887,CHL,DRC,False
TUV-CDI,887,TUV,CDI,False
POL-ANG,887,POL,ANG,False
WSM-SEY,887,WSM,SEY,False
CDI-TUV,887,CDI,TUV,False
EST-ANG,887,EST,ANG,False
EQG-UAE,887,EQG,UAE,False
FRN-COS,887,FRN,COS,False
TON-CON,887,TON,CON,False
LIT-MAW,887,LIT,MAW,False
DRC-CHL,887,DRC,CHL,False
EST-MAW,886,EST,MAW,False
POL-YEM,886,POL,YEM,False
GHA-AUL,886,GHA,AUL,False
POL-SIE,886,POL,SIE,False
ERI-GMY,886,ERI,GMY,False
MZM-SWZ,886,MZM,SWZ,False
SIE-POL,886,SIE,POL,False
SYR-SOM,886,SYR,SOM,False
AUL-GHA,886,AUL,GHA,False
ROK-IND,886,ROK,IND,False
SWZ-MZM,886,SWZ,MZM,False
SLO-LES,886,SLO,LES,False
LIT-ANG,886,LIT,ANG,False
SOM-SYR,886,SOM,SYR,False
ANG-TUV,886,ANG,TUV,False
LES-SLO,886,LES,SLO,False
GMY-ERI,886,GMY,ERI,False
FIN-SUD,886,FIN,SUD,False
ANG-LIT,886,ANG,LIT,False
TUV-ANG,886,TUV,ANG,False
SUD-FIN,886,SUD,FIN,False
MAW-EST,886,MAW,EST,False
IND-ROK,886,IND,ROK,False
YEM-POL,886,YEM,POL,False
EQG-OMA,885,EQG,OMA,False
BEL-SIE,885,BEL,SIE,False
NIR-NOR,885,NIR,NOR,False
GRG-RUS,885,GRG,RUS,False
DMA-PRK,885,DMA,PRK,False
NEP-AUL,885,NEP,AUL,False
ERI-EST,885,ERI,EST,False
GAM-LBR,885,GAM,LBR,False
OMA-EQG,885,OMA,EQG,False
CZR-KUW,885,CZR,KUW,False
DRC-SVG,885,DRC,SVG,False
SIE-LIT,885,SIE,LIT,False
DRC-NIC,885,DRC,NIC,False
TAZ-MNC,885,TAZ,MNC,False
SVG-DRC,885,SVG,DRC,False
EST-ERI,885,EST,ERI,False
MAW-NTH,885,MAW,NTH,False
AUL-NEP,885,AUL,NEP,False
LBR-GAM,885,LBR,GAM,False
PRK-DMA,885,PRK,DMA,False
NTH-MAW,885,NTH,MAW,False
NIC-DRC,885,NIC,DRC,False
RUS-GRG,885,RUS,GRG,False
ZIM-GRC,885,ZIM,GRC,False
SRI-SWZ,885,SRI,SWZ,False
SWZ-SRI,885,SWZ,SRI,False
KUW-CZR,885,KUW,CZR,False
GRC-ZIM,885,GRC,ZIM,False
SIE-BEL,885,SIE,BEL,False
LIT-SIE,885,LIT,SIE,False
MNC-TAZ,885,MNC,TAZ,False
NOR-NIR,885,NOR,NIR,False
SWZ-FIJ,884,SWZ,FIJ,False
NIR-SNM,884,NIR,SNM,False
EST-CON,884,EST,CON,False
EQG-KUW,884,EQG,KUW,False
SOM-BEN,884,SOM,BEN,False
FIJ-SWZ,884,FIJ,SWZ,False
SNM-NIR,884,SNM,NIR,False
BEN-SOM,884,BEN,SOM,False
KUW-EQG,884,KUW,EQG,False
CON-EST,884,CON,EST,False
SPN-NIR,883,SPN,NIR,False
LES-SEY,883,LES,SEY,False
MAA-BOS,883,MAA,BOS,False
STP-EGY,883,STP,EGY,False
TUV-KUW,883,TUV,KUW,False
LBR-TKM,883,LBR,TKM,False
LES-GMY,883,LES,GMY,False
PAR-SOM,883,PAR,SOM,False
GMY-LES,883,GMY,LES,False
YEM-NTH,883,YEM,NTH,False
COM-NEW,883,COM,NEW,False
TKM-LBR,883,TKM,LBR,False
MAA-LIT,883,MAA,LIT,False
CON-TUV,883,CON,TUV,False
SEY-LES,883,SEY,LES,False
KUW-TUV,883,KUW,TUV,False
EGY-STP,883,EGY,STP,False
BOS-MAA,883,BOS,MAA,False
LIT-MAA,883,LIT,MAA,False
NTH-YEM,883,NTH,YEM,False
TUV-CON,883,TUV,CON,False
NIR-SPN,883,NIR,SPN,False
NEW-COM,883,NEW,COM,False
SOM-PAR,883,SOM,PAR,False
EQG-SAF,882,EQG,SAF,False
TAJ-LUX,882,TAJ,LUX,False
ALB-AFG,882,ALB,AFG,False
ALG-LAT,882,ALG,LAT,False
AFG-ALB,882,AFG,ALB,False
EGY-AND,882,EGY,AND,False
MNC-NAM,882,MNC,NAM,False
LAT-ALG,882,LAT,ALG,False
BOS-KYR,882,BOS,KYR,False
AND-EGY,882,AND,EGY,False
MAW-BOS,882,MAW,BOS,False
SAF-EQG,882,SAF,EQG,False
NAM-MNC,882,NAM,MNC,False
CHA-CYP,882,CHA,CYP,False
CYP-CHA,882,CYP,CHA,False
KYR-BOS,882,KYR,BOS,False
BOS-MAW,882,BOS,MAW,False
IRN-ROK,882,IRN,ROK,False
SWA-MAC,882,SWA,MAC,False
LUX-TAJ,882,LUX,TAJ,False
ROK-IRN,882,ROK,IRN,False
EQG-GUA,882,EQG,GUA,False
GUA-EQG,882,GUA,EQG,False
MAC-SWA,882,MAC,SWA,False
BOT-SWZ,881,BOT,SWZ,False
CZR-BAH,881,CZR,BAH,False
GAM-MLT,881,GAM,MLT,False
EQG-CDI,881,EQG,CDI,False
SWZ-ZAM,881,SWZ,ZAM,False
BEL-CON,881,BEL,CON,False
EST-SIE,881,EST,SIE,False
ZAM-SWZ,881,ZAM,SWZ,False
MLT-GAM,881,MLT,GAM,False
CON-BEL,881,CON,BEL,False
BAH-CZR,881,BAH,CZR,False
GMY-CAM,881,GMY,CAM,False
NOR-SWA,881,NOR,SWA,False
CAM-GMY,881,CAM,GMY,False
SWZ-BOT,881,SWZ,BOT,False
SIE-EST,881,SIE,EST,False
CDI-EQG,881,CDI,EQG,False
SWA-NOR,881,SWA,NOR,False
CAP-AUL,881,CAP,AUL,False
AUL-CAP,881,AUL,CAP,False
BOL-TUV,880,BOL,TUV,False
AFG-GMY,880,AFG,GMY,False
ERI-POL,880,ERI,POL,False
DRC-KZK,880,DRC,KZK,False
SUD-EQG,880,SUD,EQG,False
STP-SIE,880,STP,SIE,False
POL-ERI,880,POL,ERI,False
KZK-DRC,880,KZK,DRC,False
EGY-MAC,880,EGY,MAC,False
GMY-AFG,880,GMY,AFG,False
MAA-POL,880,MAA,POL,False
POL-MAA,880,POL,MAA,False
LIT-ERI,880,LIT,ERI,False
SIE-STP,880,SIE,STP,False
MAG-DRC,880,MAG,DRC,False
EQG-SUD,880,EQG,SUD,False
ERI-LIT,880,ERI,LIT,False
DRC-MAG,880,DRC,MAG,False
MAC-EGY,880,MAC,EGY,False
TUV-BOL,880,TUV,BOL,False
SPN-TAJ,879,SPN,TAJ,False
CAP-EQG,879,CAP,EQG,False
NTH-MAA,879,NTH,MAA,False
GHA-SWZ,879,GHA,SWZ,False
TAJ-SPN,879,TAJ,SPN,False
AND-SUD,879,AND,SUD,False
JPN-BUI,879,JPN,BUI,False
BLZ-EQG,879,BLZ,EQG,False
SIE-BOS,879,SIE,BOS,False
POR-SWA,879,POR,SWA,False
SUD-AND,879,SUD,AND,False
EQG-BLZ,879,EQG,BLZ,False
EQG-CAP,879,EQG,CAP,False
MAC-CHN,879,MAC,CHN,False
MAA-NTH,879,MAA,NTH,False
SWA-POR,879,SWA,POR,False
SWZ-GHA,879,SWZ,GHA,False
NIR-POR,879,NIR,POR,False
CHN-MAC,879,CHN,MAC,False
BOS-SIE,879,BOS,SIE,False
BUI-JPN,879,BUI,JPN,False
POR-NIR,879,POR,NIR,False
SVG-SLO,878,SVG,SLO,False
CHN-ROM,878,CHN,ROM,False
ALG-EQG,878,ALG,EQG,False
EQG-ALG,878,EQG,ALG,False
LEB-EST,878,LEB,EST,False
NEW-UZB,878,NEW,UZB,False
EST-LEB,878,EST,LEB,False
LAT-CAM,878,LAT,CAM,False
AND-ETM,878,AND,ETM,False
JOR-SWZ,878,JOR,SWZ,False
MLT-MSI,878,MLT,MSI,False
SWZ-JOR,878,SWZ,JOR,False
GMY-SAU,878,GMY,SAU,False
UZB-NEW,878,UZB,NEW,False
ITA-TAJ,878,ITA,TAJ,False
CAM-LAT,878,CAM,LAT,False
SLO-SVG,878,SLO,SVG,False
ETM-AND,878,ETM,AND,False
HUN-ALG,878,HUN,ALG,False
MSI-MLT,878,MSI,MLT,False
SAU-GMY,878,SAU,GMY,False
ALG-HUN,878,ALG,HUN,False
TAJ-ITA,878,TAJ,ITA,False
ROM-CHN,878,ROM,CHN,False
OMA-SLO,877,OMA,SLO,False
BHU-TUV,877,BHU,TUV,False
BHU-DRC,877,BHU,DRC,False
TUV-BHU,877,TUV,BHU,False
BHU-BOS,877,BHU,BOS,False
VEN-EQG,877,VEN,EQG,False
ETM-SKN,877,ETM,SKN,False
UZB-LIE,877,UZB,LIE,False
LIT-MAG,877,LIT,MAG,False
BOS-BHU,877,BOS,BHU,False
MAG-LIT,877,MAG,LIT,False
DRC-BHU,877,DRC,BHU,False
SLO-OMA,877,SLO,OMA,False
EQG-VEN,877,EQG,VEN,False
SKN-ETM,877,SKN,ETM,False
NTH-SIE,877,NTH,SIE,False
SIE-NTH,877,SIE,NTH,False
LIE-UZB,877,LIE,UZB,False
LIT-CON,876,LIT,CON,False
HUN-SVG,876,HUN,SVG,False
BHU-SLV,876,BHU,SLV,False
LES-LAT,876,LES,LAT,False
SWZ-SVG,876,SWZ,SVG,False
AUL-BOL,876,AUL,BOL,False
SLV-BHU,876,SLV,BHU,False
SVG-HUN,876,SVG,HUN,False
SLO-ANG,876,SLO,ANG,False
BOL-AUL,876,BOL,AUL,False
ANG-SLO,876,ANG,SLO,False
LAT-LES,876,LAT,LES,False
CON-LIT,876,CON,LIT,False
SVG-SWZ,876,SVG,SWZ,False
BEL-LEB,875,BEL,LEB,False
MAG-EST,875,MAG,EST,False
MAS-AUL,875,MAS,AUL,False
CDI-AUL,875,CDI,AUL,False
CAN-COL,875,CAN,COL,False
OMA-GMY,875,OMA,GMY,False
MAW-GMY,875,MAW,GMY,False
EST-MAG,875,EST,MAG,False
SNM-ZIM,875,SNM,ZIM,False
CZR-INS,875,CZR,INS,False
GMY-MAW,875,GMY,MAW,False
COL-CAN,875,COL,CAN,False
GMY-OMA,875,GMY,OMA,False
ANG-DRC,875,ANG,DRC,False
HUN-VEN,875,HUN,VEN,False
TON-HAI,875,TON,HAI,False
ZIM-SNM,875,ZIM,SNM,False
VEN-HUN,875,VEN,HUN,False
DRC-ANG,875,DRC,ANG,False
INS-CZR,875,INS,CZR,False
LEB-BEL,875,LEB,BEL,False
AUL-MAS,875,AUL,MAS,False
AUL-CDI,875,AUL,CDI,False
HAI-TON,875,HAI,TON,False
CHL-EQG,874,CHL,EQG,False
MYA-TON,874,MYA,TON,False
TKM-VAN,874,TKM,VAN,False
CRO-CHN,874,CRO,CHN,False
SPN-SWA,874,SPN,SWA,False
EQG-CHL,874,EQG,CHL,False
YEM-SLO,874,YEM,SLO,False
FIN-ZIM,874,FIN,ZIM,False
LIB-ITA,874,LIB,ITA,False
SAU-SLO,874,SAU,SLO,False
ALB-RUS,874,ALB,RUS,False
MAW-ALB,874,MAW,ALB,False
SUD-POR,874,SUD,POR,False
ALB-MAW,874,ALB,MAW,False
ITA-LIB,874,ITA,LIB,False
POL-MAW,874,POL,MAW,False
SWA-SPN,874,SWA,SPN,False
SOM-COM,874,SOM,COM,False
TUR-CAO,874,TUR,CAO,False
MOR-EQG,874,MOR,EQG,False
LEB-LIT,874,LEB,LIT,False
CAO-TUR,874,CAO,TUR,False
LIT-LEB,874,LIT,LEB,False
EQG-MOR,874,EQG,MOR,False
TKM-CEN,874,TKM,CEN,False
CHN-CRO,874,CHN,CRO,False
CEN-TKM,874,CEN,TKM,False
TON-MYA,874,TON,MYA,False
MAW-POL,874,MAW,POL,False
COM-SOM,874,COM,SOM,False
POR-SUD,874,POR,SUD,False
VAN-TKM,874,VAN,TKM,False
SLO-SAU,874,SLO,SAU,False
SLO-YEM,874,SLO,YEM,False
ZIM-FIN,874,ZIM,FIN,False
RUS-ALB,874,RUS,ALB,False
PAK-SWD,873,PAK,SWD,False
LIE-MSI,873,LIE,MSI,False
SWD-PAK,873,SWD,PAK,False
SUD-MAC,873,SUD,MAC,False
NTH-CON,873,NTH,CON,False
CON-NTH,873,CON,NTH,False
ITA-BHU,873,ITA,BHU,False
CRO-BHU,873,CRO,BHU,False
MAC-SUD,873,MAC,SUD,False
BHU-ITA,873,BHU,ITA,False
BHU-CRO,873,BHU,CRO,False
MSI-LIE,873,MSI,LIE,False
PAR-FRN,872,PAR,FRN,False
LIB-TUV,872,LIB,TUV,False
MAG-POL,872,MAG,POL,False
FIN-GNB,872,FIN,GNB,False
LIB-CRO,872,LIB,CRO,False
LAT-ANG,872,LAT,ANG,False
STP-AZE,872,STP,AZE,False
DMA-VAN,872,DMA,VAN,False
CRO-LIB,872,CRO,LIB,False
SUR-EQG,872,SUR,EQG,False
AZE-STP,872,AZE,STP,False
TUV-ALG,872,TUV,ALG,False
VAN-DMA,872,VAN,DMA,False
LAO-CRO,872,LAO,CRO,False
TUV-LIB,872,TUV,LIB,False
CRO-LAO,872,CRO,LAO,False
ANG-LAT,872,ANG,LAT,False
ALG-TUV,872,ALG,TUV,False
POL-MAG,872,POL,MAG,False
EQG-SUR,872,EQG,SUR,False
FRN-PAR,872,FRN,PAR,False
GNB-FIN,872,GNB,FIN,False
STP-BEN,871,STP,BEN,False
MLD-ETM,871,MLD,ETM,False
HAI-STP,871,HAI,STP,False
MAG-BOS,871,MAG,BOS,False
LAT-AFG,871,LAT,AFG,False
SEY-MYA,871,SEY,MYA,False
SEY-KZK,871,SEY,KZK,False
MYA-SEY,871,MYA,SEY,False
YEM-GMY,871,YEM,GMY,False
AFG-LAT,871,AFG,LAT,False
CZR-KYR,871,CZR,KYR,False
KZK-SEY,871,KZK,SEY,False
STP-HAI,871,STP,HAI,False
BEN-STP,871,BEN,STP,False
SAU-TUV,871,SAU,TUV,False
GMY-YEM,871,GMY,YEM,False
ETM-MLD,871,ETM,MLD,False
ICE-SUD,871,ICE,SUD,False
SUD-ICE,871,SUD,ICE,False
BOS-MAG,871,BOS,MAG,False
KYR-CZR,871,KYR,CZR,False
TUV-SAU,871,TUV,SAU,False
SAU-LAT,870,SAU,LAT,False
CUB-DRC,870,CUB,DRC,False
TUR-IRQ,870,TUR,IRQ,False
NTH-MAG,870,NTH,MAG,False
ANG-GMY,870,ANG,GMY,False
LAT-SAU,870,LAT,SAU,False
BOS-LIB,870,BOS,LIB,False
EGY-TON,870,EGY,TON,False
LAO-ITA,870,LAO,ITA,False
SLO-AFG,870,SLO,AFG,False
LIB-BOS,870,LIB,BOS,False
AFG-SLO,870,AFG,SLO,False
GMY-ANG,870,GMY,ANG,False
DRC-CUB,870,DRC,CUB,False
TON-EGY,870,TON,EGY,False
GRC-PAK,870,GRC,PAK,False
CRO-TAJ,870,CRO,TAJ,False
CON-SLO,870,CON,SLO,False
IRQ-TUR,870,IRQ,TUR,False
TAJ-CRO,870,TAJ,CRO,False
PAK-GRC,870,PAK,GRC,False
ITA-LAO,870,ITA,LAO,False
MAG-NTH,870,MAG,NTH,False
SLO-CON,870,SLO,CON,False
EQG-MEX,869,EQG,MEX,False
CZR-CDI,869,CZR,CDI,False
MAG-BEL,869,MAG,BEL,False
LAO-BOS,869,LAO,BOS,False
TUV-GNB,869,TUV,GNB,False
SWA-STP,869,SWA,STP,False
DRC-AZE,869,DRC,AZE,False
DRC-ERI,869,DRC,ERI,False
GNB-TUV,869,GNB,TUV,False
STP-SWA,869,STP,SWA,False
BOS-LAO,869,BOS,LAO,False
SEY-SAF,869,SEY,SAF,False
CDI-CZR,869,CDI,CZR,False
ERI-DRC,869,ERI,DRC,False
ICE-DRV,869,ICE,DRV,False
SAF-SEY,869,SAF,SEY,False
FSM-PAL,869,FSM,PAL,False
SEY-ERI,869,SEY,ERI,False
DRV-ICE,869,DRV,ICE,False
MEX-EQG,869,MEX,EQG,False
BEL-MAG,869,BEL,MAG,False
CHN-ITA,869,CHN,ITA,False
AZE-DRC,869,AZE,DRC,False
ERI-SEY,869,ERI,SEY,False
PAL-FSM,869,PAL,FSM,False
ITA-CHN,869,ITA,CHN,False
BHU-LUX,868,BHU,LUX,False
LUX-BHU,868,LUX,BHU,False
EQG-COS,868,EQG,COS,False
LES-ALB,868,LES,ALB,False
BUL-BHU,868,BUL,BHU,False
COS-EQG,868,COS,EQG,False
SWD-BUI,868,SWD,BUI,False
YEM-EQG,868,YEM,EQG,False
BUI-SWD,868,BUI,SWD,False
TUV-NIC,868,TUV,NIC,False
AAB-SWZ,868,AAB,SWZ,False
SWZ-AAB,868,SWZ,AAB,False
ALB-LES,868,ALB,LES,False
EQG-YEM,868,EQG,YEM,False
NIC-TUV,868,NIC,TUV,False
BHU-BUL,868,BHU,BUL,False
VAN-RWA,867,VAN,RWA,False
STP-ZIM,867,STP,ZIM,False
YEM-LAT,867,YEM,LAT,False
LAT-YEM,867,LAT,YEM,False
SOL-DRC,867,SOL,DRC,False
SWZ-TAZ,867,SWZ,TAZ,False
RWA-VAN,867,RWA,VAN,False
TAZ-SWZ,867,TAZ,SWZ,False
DRC-FIJ,867,DRC,FIJ,False
TUV-LAO,867,TUV,LAO,False
LAO-TUV,867,LAO,TUV,False
ZIM-STP,867,ZIM,STP,False
FIJ-DRC,867,FIJ,DRC,False
DRC-SOL,867,DRC,SOL,False
CON-GMY,866,CON,GMY,False
STP-NIR,866,STP,NIR,False
NOR-SUD,866,NOR,SUD,False
BHU-DEN,866,BHU,DEN,False
DEN-BHU,866,DEN,BHU,False
SIE-GMY,866,SIE,GMY,False
NIR-STP,866,NIR,STP,False
HUN-KYR,866,HUN,KYR,False
LAO-LUX,866,LAO,LUX,False
KYR-HUN,866,KYR,HUN,False
GMY-SIE,866,GMY,SIE,False
GMY-CON,866,GMY,CON,False
SUD-NOR,866,SUD,NOR,False
LUX-LAO,866,LUX,LAO,False
SPN-SUD,865,SPN,SUD,False
OMA-LAT,865,OMA,LAT,False
NIR-DRC,865,NIR,DRC,False
MNC-BEN,865,MNC,BEN,False
LAT-OMA,865,LAT,OMA,False
SUD-SPN,865,SUD,SPN,False
CHN-BUL,865,CHN,BUL,False
DRC-NIR,865,DRC,NIR,False
BUL-CHN,865,BUL,CHN,False
CAM-SWZ,865,CAM,SWZ,False
MAA-GMY,865,MAA,GMY,False
BEN-MNC,865,BEN,MNC,False
SWZ-CAM,865,SWZ,CAM,False
GMY-MAA,865,GMY,MAA,False
TUV-MAG,865,TUV,MAG,False
MAG-TUV,865,MAG,TUV,False
OMA-TUV,864,OMA,TUV,False
SLV-LAO,864,SLV,LAO,False
EQG-ETH,864,EQG,ETH,False
GRC-GNB,864,GRC,GNB,False
SLO-SIE,864,SLO,SIE,False
ETH-EQG,864,ETH,EQG,False
CHN-DEN,864,CHN,DEN,False
TAJ-ROM,864,TAJ,ROM,False
TUV-OMA,864,TUV,OMA,False
GNB-GRC,864,GNB,GRC,False
GRG-LAO,864,GRG,LAO,False
ERI-LAT,864,ERI,LAT,False
LEB-NTH,864,LEB,NTH,False
LAO-SLV,864,LAO,SLV,False
LAO-GRG,864,LAO,GRG,False
SIE-SLO,864,SIE,SLO,False
NTH-LEB,864,NTH,LEB,False
DEN-CHN,864,DEN,CHN,False
ROM-TAJ,864,ROM,TAJ,False
LAT-ERI,864,LAT,ERI,False
MLI-AUL,863,MLI,AUL,False
MAA-LAT,863,MAA,LAT,False
ETH-MNC,863,ETH,MNC,False
MNC-ETH,863,MNC,ETH,False
POL-LEB,863,POL,LEB,False
CAM-CZR,863,CAM,CZR,False
IRQ-NEW,863,IRQ,NEW,False
MAA-TUV,863,MAA,TUV,False
AUL-MLI,863,AUL,MLI,False
HAI-SEY,863,HAI,SEY,False
CZR-CAM,863,CZR,CAM,False
BEL-TAJ,863,BEL,TAJ,False
NEW-IRQ,863,NEW,IRQ,False
HUN-LES,863,HUN,LES,False
LEB-POL,863,LEB,POL,False
LAT-MAA,863,LAT,MAA,False
TAJ-BUL,863,TAJ,BUL,False
TAJ-BEL,863,TAJ,BEL,False
LES-HUN,863,LES,HUN,False
SEY-HAI,863,SEY,HAI,False
BUL-TAJ,863,BUL,TAJ,False
TKM-TUR,863,TKM,TUR,False
TUR-TKM,863,TUR,TKM,False
MAW-SLO,863,MAW,SLO,False
TUV-MAA,863,TUV,MAA,False
SLO-MAW,863,SLO,MAW,False
TON-BEN,862,TON,BEN,False
SLV-LIB,862,SLV,LIB,False
CZR-ERI,862,CZR,ERI,False
BEN-TON,862,BEN,TON,False
CON-POL,862,CON,POL,False
SLO-MAA,862,SLO,MAA,False
LAO-DEN,862,LAO,DEN,False
LUX-CHN,862,LUX,CHN,False
POL-CON,862,POL,CON,False
DEN-LAO,862,DEN,LAO,False
LIB-SLV,862,LIB,SLV,False
MAA-SLO,862,MAA,SLO,False
ERI-CZR,862,ERI,CZR,False
CHN-LUX,862,CHN,LUX,False
EST-BHU,861,EST,BHU,False
HUN-FSM,861,HUN,FSM,False
FSM-HUN,861,FSM,HUN,False
BHU-SOM,861,BHU,SOM,False
BHU-EST,861,BHU,EST,False
CHN-SNM,861,CHN,SNM,False
BHU-ROM,861,BHU,ROM,False
ALB-KYR,861,ALB,KYR,False
LEB-TUV,861,LEB,TUV,False
CHN-SLV,861,CHN,SLV,False
SNM-CHN,861,SNM,CHN,False
ROM-BHU,861,ROM,BHU,False
BUL-LAO,861,BUL,LAO,False
SLV-CHN,861,SLV,CHN,False
LAO-BUL,861,LAO,BUL,False
KYR-ALB,861,KYR,ALB,False
TUV-LEB,861,TUV,LEB,False
SOM-BHU,861,SOM,BHU,False
JPN-IRN,860,JPN,IRN,False
MLT-SKN,860,MLT,SKN,False
EQG-BRA,860,EQG,BRA,False
EQG-AAB,860,EQG,AAB,False
LUX-LIB,860,LUX,LIB,False
AAB-EQG,860,AAB,EQG,False
STP-ERI,860,STP,ERI,False
MNC-UAE,860,MNC,UAE,False
UAE-MNC,860,UAE,MNC,False
GAB-FIN,860,GAB,FIN,False
